region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,quantity_returned,seed,unit
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-NOM-M-114332,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PAS-M-120151,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PAS-M-120151,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PAS-M-120151,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PET-M-114018,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PET-M-114018,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PET-M-114018,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PRO-M-114046,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PRO-M-114046,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-PRO-M-114046,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SAI-F-125723,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SAI-F-125723,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SAI-F-125723,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SCO-F-183929,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SCO-F-183929,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SCO-F-183929,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-M-181922,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-M-181922,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-M-181922,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-F-122729,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-F-122729,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SLI-F-122729,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-STE-M-103850,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-STE-M-103850,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-STE-M-103850,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SYS-M-103259,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SYS-M-103259,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-SYS-M-103259,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VAN-F-133111,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VAN-F-133111,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VAN-F-133111,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VIA-M-093138,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VIA-M-093138,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Karokarungi_Nyabbani,2024,B,KIT-KAR-VIA-M-093138,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ABE-M-142022,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ABE-M-142022,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ABE-M-142022,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-144859,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-144859,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-144859,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-045304,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-045304,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-045304,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-F-201504,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-F-201504,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-F-201504,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-122021,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-122021,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ALE-M-122021,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-172301,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-172301,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-172301,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-083733,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-083733,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMB-M-083733,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMO-M-181313,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMO-M-181313,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AMO-M-181313,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ANN-F-005954,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ANN-F-005954,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ANN-F-005954,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARA-M-191820,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARA-M-191820,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARA-M-191820,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARI-M-070554,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARI-M-070554,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ARI-M-070554,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ASH-M-135535,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ASH-M-135535,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ASH-M-135535,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AUG-M-191129,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AUG-M-191129,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-AUG-M-191129,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BEA-F-181808,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BEA-F-181808,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BEA-F-181808,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BOR-M-162318,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BOR-M-162318,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BOR-M-162318,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BUM-M-062825,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BUM-M-062825,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-BUM-M-062825,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CAR-F-153321,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CAR-F-153321,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CAR-F-153321,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CHA-M-085202,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CHA-M-085202,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-CHA-M-085202,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAF-F-192454,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAF-F-192454,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAF-F-192454,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAV-M-143051,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAV-M-143051,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DAV-M-143051,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEN-M-190511,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEN-M-190511,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEN-M-190511,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEO-M-161543,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEO-M-161543,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEO-M-161543,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEU-M-050629,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEU-M-050629,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEU-M-050629,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-190107,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-190107,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-190107,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-041455,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-041455,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DEZ-F-041455,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DID-M-173015,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DID-M-173015,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DID-M-173015,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DOC-F-113849,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DOC-F-113849,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DOC-F-113849,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-193526,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-193526,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-193526,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-111211,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-111211,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-DON-M-111211,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDI-F-063517,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDI-F-063517,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDI-F-063517,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDS-M-133913,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDS-M-133913,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EDS-M-133913,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-093402,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-093402,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-093402,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-084732,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-084732,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ELI-M-084732,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EMA-M-035622,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EMA-M-035622,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EMA-M-035622,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ENO-M-081908,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ENO-M-081908,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ENO-M-081908,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ERI-M-134703,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ERI-M-134703,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-ERI-M-134703,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EVA-M-051641,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EVA-M-051641,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-EVA-M-051641,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FLO-F-184512,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FLO-F-184512,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FLO-F-184512,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-173754,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-173754,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-173754,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-132224,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-132224,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRA-M-132224,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-093208,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-093208,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-093208,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-101906,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-101906,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-101906,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-184835,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-184835,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-FRE-M-184835,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GAD-M-075842,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GAD-M-075842,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GAD-M-075842,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-141002,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-141002,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-141002,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-100031,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-100031,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-100031,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-185514,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-185514,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GER-M-185514,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-072447,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-072447,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-072447,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-142946,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-142946,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-142946,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-022156,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-022156,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-022156,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-171233,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-171233,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-171233,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-053256,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-053256,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-GOD-M-053256,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-HAB-M-150200,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-HAB-M-150200,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-HAB-M-150200,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-171010,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-171010,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-171010,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-054350,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-054350,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-INN-M-054350,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JAM-M-144555,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JAM-M-144555,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JAM-M-144555,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JEN-F-120819,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JEN-F-120819,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JEN-F-120819,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-170325,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-170325,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-170325,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-085803,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-085803,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-085803,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-183034,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-183034,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-183034,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-174531,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-174531,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-174531,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Kamayenje_1,2024,B,KIT-KAM-JOH-M-073003,4.0,Beans,Kgs
