region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,category,type
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-LEO-M-120620-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-STE-M-113852-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KIW-F-184934-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-LAW-M-204500-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-KYE-F-184136-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-FRU-M-193140-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-JOH-M-113805-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-FAL-M-145908-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-FRA-M-152437-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-AGN-F-130624-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SSE-M-094004-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-GER-M-181558-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-DOM-M-190753-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-GRI-M-182005-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-SED-F-171231-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-NOE-F-185410-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-AFR-M-122250-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PET-M-154337-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-PET-F-113950-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ANA-M-150719-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ZAK-M-150100-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-BUL-M-124503-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-AND-M-163708-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-JOH-M-185337-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ABD-M-142331-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-JIM-M-113429-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-EDW-M-161552-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-EDW-M-162753-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ANN-F-183133-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-RON-M-164317-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kiwaguzi_A,2025,A,RAK-KIW-ROS-F-190510-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MOS-M-120051-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MAR-F-103102-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-VIC-M-175109-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-VER-F-180544-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-NAB-M-085544-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MUG-M-085843-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JUL-M-145050-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MOS-M-133356-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MAS-M-170420-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AUG-M-184906-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-BRA-F-141305-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ANN-F-145815-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ANN-F-140209-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ANN-F-135552-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AGN-F-184503-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AND-M-174308-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-FRA-M-151948-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-GRA-F-101430-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-HEN-M-105416-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-HER-M-184838-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JAI-M-153812-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-104832-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JAM-M-174920-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOY-F-180658-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-153231-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-121338-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JON-M-184759-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOV-F-115416-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JAM-M-112458-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-GER-F-162728-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-GOD-M-180334-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JEN-F-133930-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DAV-M-142916-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DAV-M-101635-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DON-M-165430-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DEN-F-130659-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AMO-M-131350-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ALE-M-173303-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AGA-M-180759-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ACL-M-182414-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-WIL-M-105938-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PAU-M-174526-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PAU-M-135837-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PAT-F-174424-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PET-M-174852-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PEA-F-150237-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-POS-M-131520-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ROS-F-183626-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-SAM-M-113153-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-SAM-M-103136-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-THO-M-175930-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-SYL-M-175209-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-SPE-F-100902-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-KEL-F-134347-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-EDS-M-144451-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ELV-F-132800-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-EMM-M-163540-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-123803-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-155709-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOS-M-175340-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JUL-M-153045-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-124942-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-180450-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-NAB-M-180405-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-WIL-M-143818-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-MUK-M-180102-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-CHA-M-114746-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-CHA-M-124427-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DAN-M-144857-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-BAN-M-163033-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-AGN-F-174736-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-FAT-F-174453-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-144126-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JAM-M-174948-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-VAN-F-180153-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JAC-M-123108-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-184329-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JUL-M-131447-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DON-M-111919-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ANN-F-120144-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ALE-M-180731-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-DES-M-184653-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-ALI-F-174614-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-YOW-M-122101-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PRO-F-141910-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-PAT-M-184608-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-THO-F-175041-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-RIC-M-180620-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-LUS-F-105838-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-LEO-F-180307-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-IRE-F-154809-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JUL-M-152347-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-INN-M-161836-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-180226-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
South West,Kitagwenda,Bujumiro,Kyarubingo,2025,A,KIT-KYA-JOH-M-184726-15,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIN-M-101312-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAL-M-204337-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAL-F-184149-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAJ-F-204359-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAB-F-160844-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAK-F-175852-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-TUB-F-203414-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAN-F-193835-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUS-M-204615-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAK-F-145142-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUS-M-185437-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIV-M-203229-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAS-M-204720-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-YAW-M-204146-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-SAM-M-151728-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MAY-M-204008-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-BWA-M-203805-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAM-F-123252-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAL-F-204855-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAS-F-204125-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAM-F-203204-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIM-M-203052-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIS-M-141631-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAT-M-205212-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MWE-M-191441-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAM-F-093553-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAM-F-204810-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAG-M-182456-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAM-F-203717-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAY-M-131836-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUT-M-150021-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUG-M-090937-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-BUK-M-142448-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUG-M-203736-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-LUT-M-130049-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KID-M-115510-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAT-M-205031-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIG-M-100727-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-SSE-M-203533-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-SSE-M-114816-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-JJE-M-191642-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-MUG-M-204441-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KAT-M-203846-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-KIB-M-122646-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-SSE-M-171046-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-NAK-F-155407-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
Central,Rakai,Kasensero,Kisimbanyiriri,2025,A,RAK-KIS-LWA-M-161308-18,Agriculture,Agriculture 1 - Organics Farming & Keyhole gardening
